route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
"35","18","17A","JNAMBA017","Wilde - Fac. de Derecho: a Wilde",3
"1898","82","19A","JNAMBA019","Pza. Miserere - Carapachay: a Carapachay",3
"1899","82","19A","JNAMBA019","Pza. Miserere - Carapachay: a Pza. Miserere",3
"158","21","20A","JNAMBA020","Retiro - Universidad Lomas de Zamora x Iparaguirre: 1 a UNLZ x Itatí­",3
"159","21","20A","JNAMBA020","Retiro - Universidad Lomas de Zamora x Iparaguirre: 1 UNLZ a Retiro x Itatí­",3
"160","21","20B","JNAMBA020","Retiro - Universidad Lomas de Zamora x 9 de Julio: 3 a UNLZ x Rodriguez",3
"161","21","20B","JNAMBA020","Retiro - Universidad Lomas de Zamora x 9 de Julio: 3 UNLZ x Rodriguez",3
"227","16","21A","JNAMBA021","Ejercito de los Andres - Rotonda Dardo Rocha Tigre: a Dardo Rocha",3
"228","16","21A","JNAMBA021","Ejercito de los Andres - Rotonda Dardo Rocha Tigre: a Ejercito de los Andres",3
"273","16","21B","JNAMBA021","Ejercito de los Andres - Fca. Ford: a Ejercito de los Andes",3
"272","16","21B","JNAMBA021","Ejercito de los Andres - Fca. Ford: a Fca. Ford",3
"269","16","21C","JNAMBA021","Ejercito de los Andres - Pte. Saavedra: a Ejercito de los Andres",3
"268","16","21C","JNAMBA021","Ejercito de los Andres - Pte. Saavedra: a Pte. Saavedra",3
"266","16","21D","JNAMBA021","Est. Liniers - Au. Ing. Pascual Palazzo e Hipólito yrigoyen: a Est.Tigre y 197",3
"267","16","21D","JNAMBA021","Est. Liniers - Au. Ing. Pascual Palazzo e Hipólito yrigoyen: a Liniers",3
"265","16","21E","JNAMBA021","Est. Liniers - Est. Tigre: a Est. Liniers",3
"264","16","21E","JNAMBA021","Est. Liniers - Est. Tigre: a Est.Tigre",3
"255","16","21F","JNAMBA021","Est. Liniers - Est. Florida: a Florida",3
"256","16","21F","JNAMBA021","Est. Liniers - Est. Florida: a Liniers",3
"250","16","21G","JNAMBA021","Est. Liniers - Cement. de Olivos: a Liniers",3
"249","16","21G","JNAMBA021","Est. Liniers - Cement. de Olivos: a Vicente Lopez",3
"242","16","21H","JNAMBA021","Est. Liniers - Pte. Saavedra: a Est. Liniers",3
"241","16","21H","JNAMBA021","Est. Liniers - Pte. Saavedra: a Pte. Saavedra",3
"238","16","21I","JNAMBA021","Ejercito de los Andres - Pte. Saavedra: a Pte. La Noria",3
"237","16","21I","JNAMBA021","Ejercito de los Andres - Pte. Saavedra: a Pte. Saavedra",3
"236","16","21J","JNAMBA021","Ejercito de los Andres - Fca. Ford Tigre: a Ejercito de los Andes",3
"235","16","21J","JNAMBA021","Ejercito de los Andres - Fca. Ford Tigre: a Fca. Ford",3
"229","16","21K","JNAMBA021","Ejercito de los Andres - Au. Ing. Pascual Palazzo y Av. B. Márquez: a Av. Marquez",3
"230","16","21K","JNAMBA021","Ejercito de los Andres - Au. Ing. Pascual Palazzo y Av. B. Márquez: a Liniers - Pte. La Noria",3
"49","26","22A","JNAMBA022","Retiro - Cno. Centenario y Lavalleja: A - a Cno. Centenario y Lavalleja",3
"50","26","22A","JNAMBA022","Retiro - Cno. Centenario y Lavalleja: A - a Retiro",3
"55","26","22B","JNAMBA022","Retiro - Est. Quilmes: B - a Est. Quilmes",3
"56","26","22B","JNAMBA022","Retiro - Est. Quilmes: B - a Retiro",3
"1643","5","23A","JNAMBA023","Villa Soldati - Pto. Nuevo: A - Retiro - IDA",3
"1644","5","23A","JNAMBA023","Villa Soldati - Pto. Nuevo: A - Retiro - VUELTA",3
"278","35","24A","JNAMBA024","Est. Villa del Pque. - Cement. Avellaneda x Cement.: a Barracas - IDA",3
"279","35","24A","JNAMBA024","Est. Villa del Pque. - Cement. Avellaneda x Cement.: a Barracas - VUELTA",3
"280","35","24B","JNAMBA024","Est. Villa del Pque. - Cement. Avellaneda x Wilde: 2 - a Avellaneda x Lynch",3
"281","35","24B","JNAMBA024","Est. Villa del Pque. - Cement. Avellaneda x Wilde: 2 - a Villa del Parque x Lynch",3
"369","35","24C","JNAMBA024","Villa del Pque. - A. del Valle y Patricios: a Canal San Fernando",3
"368","35","24C","JNAMBA024","Villa del Pque. - A. del Valle y Patricios: a Ruta 197 y Ruta 8",3
"1767","11","25A","JNAMBA025","PI y Margall y Av. Alte Brown - Av. Senador Benito Ferro y Gral. Las Heras: a 3 de Febrero",3
"1768","11","25A","JNAMBA025","PI y Margall y Av. Alte Brown - Av. Senador Benito Ferro y Gral. Las Heras: a La Boca",3
"2042","13","26A","JNAMBA026","Retiro - Bº Rivadavia: a B° Rivadavia",3
"2043","13","26A","JNAMBA026","Retiro - Bº Rivadavia: a Retiro",3
"1815","3","28A","JNAMBA028","Retiro - Term. Ómnibus Pte. La Noria: a Pte. La Noria",3
"1816","3","28A","JNAMBA028","Retiro - Term. Ómnibus Pte. La Noria: a Retiro",3
"1817","3","28B","JNAMBA028","Retiro - Liniers: a Liniers",3
"1818","3","28B","JNAMBA028","Retiro - Liniers: a Retiro",3
"1819","3","28C","JNAMBA028","Retiro - Bº J. Hernández: a La Salada - B° Hernández",3
"1820","3","28C","JNAMBA028","Retiro - Bº J. Hernández: a Retiro",3
"1821","3","28D","JNAMBA028","Pte. Alsina - Cdad. Universitaria: a Cdad. Universitaria",3
"1822","3","28D","JNAMBA028","Pte. Alsina - Cdad. Universitaria: a Pte. La Noria - Pte. Uriburu",3
"1823","3","28E","JNAMBA028","Pte. Alsina - Est. Mitre Retiro: a Est. Rivadavia",3
"1824","3","28E","JNAMBA028","Pte. Alsina - Est. Mitre Retiro: a Pte. La Noria - Pte. Uriburu",3
"1825","3","28F","JNAMBA028","Liniers - Cdad. Universitaria: a Cdad. Universitaria",3
"1826","3","28F","JNAMBA028","Liniers - Cdad. Universitaria: a Liniers",3
"1827","3","28G","JNAMBA028","Pte. Alsina - Bº J. Hernández: a B° José Hernández",3
"1828","3","28G","JNAMBA028","Pte. Alsina - Bº J. Hernández: a Pte. Alsina",3
"1829","3","28H","JNAMBA028","Term. Ómnibus Pte. La Noria - Cdad. Universitaria: a Cdad. Universitaria",3
"1830","3","28H","JNAMBA028","Term. Ómnibus Pte. La Noria - Cdad. Universitaria: a Pte. La Noria",3
"1831","3","28I","JNAMBA028","Term. Ómnibus Pte. La Noria - Est. Mitre Retiro: a Est. Rivadavia",3
"1832","3","28I","JNAMBA028","Term. Ómnibus Pte. La Noria - Est. Mitre Retiro: a Pte. La Noria",3
"1833","3","28J","JNAMBA028","Term. Ómnibus Pte. La Noria - Cdad. Universitaria: a Cdad. Universitaria",3
"1834","3","28J","JNAMBA028","Term. Ómnibus Pte. La Noria - Cdad. Universitaria: a Pte. La Noria",3
"1835","3","28K","JNAMBA028","Liniers - Cdad. Universitaria: a Cdad. Universitaria",3
"1836","3","28K","JNAMBA028","Liniers - Cdad. Universitaria: a Liniers",3
"1837","3","28L","JNAMBA028","Retiro - Liniers: a Liniers",3
"1838","3","28L","JNAMBA028","Retiro - Liniers: a Retiro",3
"1298","47","29A","JNAMBA029","La Boca - Olivos: a La Boca",3
"1297","47","29A","JNAMBA029","La Boca - Olivos: a Olivos",3
"1300","47","29B","JNAMBA029","La Boca - Pque. Pte. Sarmiento: a La Boca",3
"1299","47","29B","JNAMBA029","La Boca - Pque. Pte. Sarmiento: a Pque. Pte. Sarmiento",3
"1301","47","29C","JNAMBA029","La Boca - Est. Rivadavia: a Est. Rivadavia",3
"1302","47","29C","JNAMBA029","La Boca - Est. Rivadavia: a La Boca",3
"245","47","29D","JNAMBA029","Pza. de Mayo - Est. Belgrano: a Est. Belgrano",3
"246","47","29D","JNAMBA029","Pza. de Mayo - Est. Belgrano: a Pza. de Mayo",3
"291","23","31A","JNAMBA031","Olimpo y C. de Cintura - Pza. Miserere x Newton: a Calle 21 - IDA",3
"292","23","31A","JNAMBA031","Olimpo y C. de Cintura - Pza. Miserere x Newton: a Calle 21 - VUELTA",3
"293","23","31B","JNAMBA031","Olimpo y C. de Cintura - Pza. Miserere x Baradero: a Olimpo y C. de Cintura x Baradero",3
"294","23","31B","JNAMBA031","Olimpo y C. de Cintura - Pza. Miserere x Baradero: a Pza. Miserere x Baradero",3
"296","23","31C","JNAMBA031","Newton y Epecuen - Nueva Pompeya x Newton: a Newton y Epecuen",3
"295","23","31C","JNAMBA031","Newton y Epecuen - Nueva Pompeya x Newton: a Nueva Pompeya x Newton",3
"297","23","31D","JNAMBA031","Recodo y Alas - Nueva Pompeya x Baradero: a Calle 11 - IDA",3
"298","23","31D","JNAMBA031","Recodo y Alas - Nueva Pompeya x Baradero: a Calle 11 - VUELTA",3
"1252","23","31E","JNAMBA031","Expreso x Newton - Olimpo y C. de Cintura - Pza. Miserere: a Correo Central",3
"1253","23","31E","JNAMBA031","Expreso x Newton - Olimpo y C. de Cintura - Pza. Miserere: a Htal. Posadas",3
"1331","23","31F","JNAMBA031","Expreso x Baradero - Olimpo y C. de Cintura - Pza. Miserere: Expreso x Baradero - Olimpo y C. de Cintura",3
"1332","23","31G","JNAMBA031","Expreso x Newton - Av. Saenz y M. Lebensohn - I. Newton y Epecuén: a Correo Central",3
"1333","23","31H","JNAMBA031","Av. Saenz y M. Lebensohn - Claudio Alas y Recondo x Baradero: a Calle 11 - IDA",3
"1334","23","31I","JNAMBA031","Expreso - Pte. La Noria - Pza. Miserere: Expreso - Pte. La Noria",3
"1335","23","31J","JNAMBA031","Expreso x Baradero y Claudio Alas - Recondo y C. de las Alas - Pza. Miserere: Expreso x Baradero - Recondo y Claudio de Alas",3
"282","31","32A","JNAMBA032","Pza. Miserere - Est. Lanus: a Est. Lanús",3
"283","31","32A","JNAMBA032","Pza. Miserere - Est. Lanus: a Pza. Miserere",3
"960","87","33A","JNAMBA033","Cdad. Universitaria - Monte Chongolo x Barracas y Gral. Madariaga: M Cdad. Universitaria x Barracas",3
"961","87","33A","JNAMBA033","Cdad. Universitaria - Monte Chongolo x Barracas y Gral. Madariaga: x Barracas hasta Est. Sarandi",3
"980","87","33B","JNAMBA033","Cdad. Universitaria - Monte Chongolo x Barracas y Cement. de Avellaneda: C Cdad. Universitaria x Barracas",3
"981","87","33B","JNAMBA033","Cdad. Universitaria - Monte Chongolo x Barracas y Cement. de Avellaneda: x Barracas hasta Est. Sarandi",3
"984","87","33C","JNAMBA033","Cdad. Universitaria - Monte Chongolo x Dock Sud y Gral. Madariaga: M Cdad. Universitaria x Dock Sud",3
"985","87","33C","JNAMBA033","Cdad. Universitaria - Monte Chongolo x Dock Sud y Gral. Madariaga: x Dock Sud hasta Est. Sarandi",3
"986","87","33D","JNAMBA033","Cdad. Universitaria - Monte Chongolo x Dock Sud y Cement. de Avellaneda: C Cdad. Universitaria x Dock Sud",3
"987","87","33D","JNAMBA033","Cdad. Universitaria - Monte Chongolo x Dock Sud y Cement. de Avellaneda: x Dock Sud hasta Est. Sarandi",3
"1234","87","33E","JNAMBA033","Retiro - Monte Chingolo x Barracas y Gral. Madariaga: M Retiro Barracas",3
"1235","87","33E","JNAMBA033","Retiro - Monte Chingolo x Barracas y Gral. Madariaga: x Barracas hasta Est. Sarandi",3
"314","87","33F","JNAMBA033","Retiro - Monte Chongolo x Barracas y Cement. de Avellaneda: C Retiro Barracas",3
"315","87","33F","JNAMBA033","Retiro - Monte Chongolo x Barracas y Cement. de Avellaneda: x Barracas hasta Est. Sarandi",3
"316","87","33G","JNAMBA033","Retiro - Monte Chongolo x Dock Sud y Gral. Madariaga: M Retiro Dock Sud",3
"317","87","33G","JNAMBA033","Retiro - Monte Chongolo x Dock Sud y Gral. Madariaga: x Dock Sud hasta Est. Sarandi",3
"318","87","33H","JNAMBA033","Retiro - Monte Chongolo x Dock Sud y Cement. de Avellaneda: C Retiro Dock Sud",3
"319","87","33H","JNAMBA033","Retiro - Monte Chongolo x Dock Sud y Cement. de Avellaneda: x Dock Sud hasta Est. Sarandi",3
"321","87","33I","JNAMBA033","Retiro - Est. Remedios de Escalada: a Est. Escalada",3
"320","87","33I","JNAMBA033","Retiro - Est. Remedios de Escalada: a Retiro",3
"1942","36","34A","JNAMBA034","Palermo - Est. Liniers: a Est. Liniers",3
"1943","36","34A","JNAMBA034","Palermo - Est. Liniers: a Palermo",3
"1945","36","34B","JNAMBA034","Cdad. Universitaria - Est. Liniers: a Cdad. Universitaria",3
"1944","36","34B","JNAMBA034","Cdad. Universitaria - Est. Liniers: a Est. Liniers",3
"1947","36","34C","JNAMBA034","Aeroparque - Estación Liniers: a Aeroparque Jorge Newbery",3
"1946","36","34C","JNAMBA034","Aeroparque - Estación Liniers: a Est. Liniers",3
"1304","51","37B","JNAMBA037","Est. Lanus - Cdad. Universitaria x Av. F. Alcorta: a Cdad. Universitaria x Av. F. Alcorta",3
"1303","51","37B","JNAMBA037","Est. Lanus - Cdad. Universitaria x Av. F. Alcorta: a Est. Lanus",3
"1306","51","37C","JNAMBA037","Est. Lanus - Cdad. Universitaria x AeroPque.: a Cdad. Universitaria x AeroPque.",3
"1305","51","37C","JNAMBA037","Est. Lanus - Cdad. Universitaria x AeroPque.: a Est. Lanus",3
"1308","56","39A","JNAMBA039","Barracas - Chacarita: R1 a Barracas x Pza. Italia",3
"1307","56","39A","JNAMBA039","Barracas - Chacarita: R1 a Chacarita x Pza. Italia",3
"1310","56","39B","JNAMBA039","Barracas - Chacarita x Colegiales: R2 a Barracas x Colegiales",3
"1309","56","39B","JNAMBA039","Barracas - Chacarita x Colegiales: R2 a Chacarita x Colegiales",3
"1312","56","39C","JNAMBA039","Barracas - Chacarita x Palermo Viejo: R3 a Barracas x Pza. Serrano",3
"1311","56","39C","JNAMBA039","Barracas - Chacarita x Palermo Viejo: R3 a Chacarita x Cnel. Dí­az - Honduras",3
"247","56","39D","JNAMBA039","Pza. Constitución - Chacarita: R1 a Chacarita x Pza. Italia",3
"248","56","39D","JNAMBA039","Pza. Constitución - Chacarita: R1 hasta Constitución x Pza. Italia",3
"251","56","39E","JNAMBA039","Pza. Constitución - Chacarita x Colegiales: R2 a Chacarita x Colegiales",3
"252","56","39E","JNAMBA039","Pza. Constitución - Chacarita x Colegiales: R2 hasta Constitución x Colegiales",3
"253","56","39F","JNAMBA039","Pza. Constitución - Chacarita x Palermo Viejo: R3 a Chacarita x Cnel. Dí­az - Honduras",3
"254","56","39F","JNAMBA039","Pza. Constitución - Chacarita x Palermo Viejo: R3 hasta Constitución x Palermo Viejo",3
"1313","49","41A","JNAMBA041","San Cristóbal - Munro x Viaducto Carranza: a Munro x Viaducto Carranza",3
"1314","49","41A","JNAMBA041","San Cristóbal - Munro x Viaducto Carranza: a San Cristobal x Viaducto Carranza",3
"8","15","42A","JNAMBA042","Alcorta - Cdad. Universitaria: a Alcorta",3
"7","15","42A","JNAMBA042","Alcorta - Cdad. Universitaria: a Cdad. Universitaria",3
"1534","15","42B","JNAMBA042","Alcorta - Cdad. Universitaria: a Alcorta",3
"1533","15","42B","JNAMBA042","Alcorta - Cdad. Universitaria: a Cdad. Universitaria",3
"1813","3","44A","JNAMBA044","Pte. Alsina - Est. Belgrano: a Bcas. de Belgrano",3
"1814","3","44A","JNAMBA044","Pte. Alsina - Est. Belgrano: a Pompeya",3
"531","83","45A","JNAMBA045","Cdad. Universitaria - Remedios de Escalada: a Cdad. Universitaria",3
"532","83","45A","JNAMBA045","Cdad. Universitaria - Remedios de Escalada: a Remedios de Escalada",3
"1255","83","45B","JNAMBA045","Cdad. Universitaria - Remedios de Escalada: a Remedios de Escalada",3
"1254","83","45B","JNAMBA045","Cdad. Universitaria - Remedios de Escalada: Semirápido x Autop.",3
"1265","83","45C","JNAMBA045","Cdad. Universitaria - Pza. Constitución: a Cdad. Universitaria",3
"1266","83","45C","JNAMBA045","Cdad. Universitaria - Pza. Constitución: a Constitución",3
"1267","83","45D","JNAMBA045","Expreso - Retiro - Cdad. Universitaria: a Cdad. Universitaria",3
"1268","83","45D","JNAMBA045","Expreso - Retiro - Cdad. Universitaria: a Tribunales Retiro",3
"988","73","46A","JNAMBA046","Eva Peron y Av. San Martin - La Boca: a La Boca x Alcorta",3
"989","73","46A","JNAMBA046","Eva Peron y Av. San Martin - La Boca: a San Justo x Alcorta",3
"992","73","46B","JNAMBA046","Eva Peron y Av. San Martin - Pza. Constitución: a La Boca x Iriarte",3
"993","73","46B","JNAMBA046","Eva Peron y Av. San Martin - Pza. Constitución: a San Justo x Iriarte",3
"1405","73","46C","JNAMBA046","Expreso x Autop. - F. Varela y Pte. Peron - P. de Mendoza y Necochea: a La Boca x Autop.",3
"1406","73","46C","JNAMBA046","Expreso x Autop. - F. Varela y Pte. Peron - P. de Mendoza y Necochea: a San Justo x Autop.",3
"1323","52","47A","JNAMBA047","Est. Federico Lacroze - Autodromo x Nogoya: a Autodromo x Nogoya",3
"1324","52","47A","JNAMBA047","Est. Federico Lacroze - Autodromo x Nogoya: a Chacarita x Nogoya",3
"1336","52","47B","JNAMBA047","Est. Federico Lacroze - Autodromo x Camarone: a Autodromo x Camarones",3
"1337","52","47B","JNAMBA047","Est. Federico Lacroze - Autodromo x Camarone: a Chacarita x Camarones",3
"537","57","49A","JNAMBA049","Pra. Junta - La Tablada: a La Tablada",3
"538","57","49A","JNAMBA049","Pra. Junta - La Tablada: a Pra. Junta",3
"1012","57","49B","JNAMBA049","Pra. Junta - Isidro Casanova x Cnel. Olleros: a Isidro Casanova x Cnel. Olleros",3
"1013","57","49B","JNAMBA049","Pra. Junta - Isidro Casanova x Cnel. Olleros: a Pra. Junta",3
"1577","4","50A","JNAMBA050","Retiro - Av. E. Peron y colectora Este Av. Gral. Paz: a Eva Peron",3
"1578","4","50A","JNAMBA050","Retiro - Av. E. Peron y colectora Este Av. Gral. Paz: a Retiro",3
"1551","4","50B","JNAMBA050","Retiro - Htal. Piñeiro: a Htal. Piñero",3
"1552","4","50B","JNAMBA050","Retiro - Htal. Piñeiro: a Retiro",3
"1926","68","51A","JNAMBA051","Pza. Constitución - Cañuelas: a Cañuelas",3
"1927","68","51A","JNAMBA051","Pza. Constitución - Cañuelas: a Pza. Constitución",3
"1929","68","51B","JNAMBA051","Constitucion - Pte. Peron: a Constitucion",3
"1928","68","51B","JNAMBA051","Constitucion - Pte. Peron: a Pte. Peron",3
"1930","68","51C","JNAMBA051","Pza. Constitución - EZEIZA: a Aerop Ezeiza",3
"1931","68","51C","JNAMBA051","Pza. Constitución - EZEIZA: a Pza. Constitución",3
"1933","68","51D","JNAMBA051","Lomas - Coronel Brandsen: a Constitucion",3
"1932","68","51D","JNAMBA051","Lomas - Coronel Brandsen: a Est Brandsen",3
"1934","68","51E","JNAMBA051","Constitución - Alejandro Korn: a Alejandro Korn",3
"1935","68","51E","JNAMBA051","Constitución - Alejandro Korn: a Constitución",3
"1937","68","51F","JNAMBA051","Constitución - Máximo Paz: a Constitución",3
"1936","68","51F","JNAMBA051","Constitución - Máximo Paz: F - Estación Maximo Paz",3
"1938","68","51G","JNAMBA051","Expreso - Cañuelas Constitucion: Expreso a Cañuelas",3
"1939","68","51G","JNAMBA051","Expreso - Cañuelas Constitucion: Expreso a Constitucion",3
"1940","68","51H","JNAMBA051","Expreso - Consitucion Canning: Expreso - a Canning",3
"1941","68","51H","JNAMBA051","Expreso - Consitucion Canning: Expreso a Constitucion",3
"1811","58","53A","JNAMBA053","La Boca - José C. Paz: a Boca",3
"1810","58","53A","JNAMBA053","La Boca - José C. Paz: a Est. J.C. Paz x Gasp. Campos x San Miguel",3
"1812","58","53B","JNAMBA053","Expreso x Autop. - La Boca - José C. Paz: Rapido x Autop. San Miguel Constitución - VUELTA",3
"540","88","55A","JNAMBA055","Bcas. de Belgrano - Don Bosco y Paraná x San Justo: a Bcas. de Belgrano",3
"539","88","55A","JNAMBA055","Bcas. de Belgrano - Don Bosco y Paraná x San Justo: a Don Bosco y Paraná x San Justo",3
"341","88","55B","JNAMBA055","Bcas. de Belgrano - Don Bosco y Paraná x Rotonda San Justo: a Bcas. de Belgrano",3
"340","88","55B","JNAMBA055","Bcas. de Belgrano - Don Bosco y Paraná x Rotonda San Justo: a Don Bosco y Paraná x Rotonda San Justo",3
"343","88","55C","JNAMBA055","Expreso - Pra. Junta - San Justo: Expreso - Pra. Junta",3
"342","88","55C","JNAMBA055","Expreso - Pra. Junta - San Justo: Expreso - San Justo",3
"303","10","56A","JNAMBA056","Retiro - Tapiales: a A. Bonzi",3
"304","10","56A","JNAMBA056","Retiro - Tapiales: a Retiro",3
"322","10","56B","JNAMBA056","Retiro - Est. Varela: a Est. Varela",3
"323","10","56B","JNAMBA056","Retiro - Est. Varela: a Retiro",3
"311","10","56C","JNAMBA056","Retiro - Rotonda Cdad. Evita: a Cdad. Evita",3
"312","10","56C","JNAMBA056","Retiro - Rotonda Cdad. Evita: a Retiro",3
"270","10","56D","JNAMBA056","Retiro - Rotonda Cdad. Evita: a Cdad. Evita",3
"271","10","56D","JNAMBA056","Retiro - Rotonda Cdad. Evita: a Retiro",3
"1418","70","57A","JNAMBA057","A - Pza. Italia x RP 8 y 7 - Term. Ómnibus Mercedes: x Ruta 7 Mercedes Palermo",3
"1417","70","57A","JNAMBA057","A - Pza. Italia x RP 8 y 7 - Term. Ómnibus Mercedes: x Ruta 7 Palermo Mercedes",3
"536","70","57B","JNAMBA057","B - Pza. Italia x Cno. del Buen Ayre - Term. Ómnibus Mercedes: x Autop. Mercedes Palermo",3
"535","70","57B","JNAMBA057","B - Pza. Italia x Cno. del Buen Ayre - Term. Ómnibus Mercedes: x Autop. Palermo Mercedes",3
"520","70","57C","JNAMBA057","C - Pza. Italia x Acc. Norte - Term. Ómnibus de Lujan: x colectora Lujan Palermo",3
"519","70","57C","JNAMBA057","C - Pza. Italia x Acc. Norte - Term. Ómnibus de Lujan: x colectora Palermo Lujan",3
"351","70","57D","JNAMBA057","D - Pza. Italia x RP 8 y 7 - Term. Ómnibus de Lujan: x Ruta 7 Lujan Palermo",3
"350","70","57D","JNAMBA057","D - Pza. Italia x RP 8 y 7 - Term. Ómnibus de Lujan: x Ruta 7 Palermo Lujan",3
"344","70","57E","JNAMBA057","E - Pza. Italia x RP 8 - Pilar: x Ruta 8 Palermo Pilar",3
"345","70","57E","JNAMBA057","E - Pza. Italia x RP 8 - Pilar: x Ruta 8 Pilar Palermo",3
"1421","70","57ENIE","JNAMBA057","Ñ - Pza. Italia x Av. Cantilo y Acc. Norte - Est. Capilla del Señor: x Av. Cantilo Palermo Pilar",3
"1422","70","57ENIE","JNAMBA057","Ñ - Pza. Italia x Av. Cantilo y Acc. Norte - Est. Capilla del Señor: x Av. Lugones Pilar Palermo",3
"1359","70","57F","JNAMBA057","F - Pza. Italia - Pilar: x Autop. Palermo Pilar",3
"1360","70","57F","JNAMBA057","F - Pza. Italia - Pilar: x Autop. Pilar Palermo",3
"354","70","57G","JNAMBA057","G - Pza. Italia x Est. Garín - Pilar: a Palermo Pilar x Garin",3
"355","70","57G","JNAMBA057","G - Pza. Italia x Est. Garín - Pilar: a Pilar Palermo x Garin",3
"1420","70","57H","JNAMBA057","H - Pza. Italia x RP 8 - Est. Capilla del Señor: x Ruta 8 Capilla Palermo",3
"1419","70","57H","JNAMBA057","H - Pza. Italia x RP 8 - Est. Capilla del Señor: x Ruta 8 Palermo Capilla",3
"348","70","57I","JNAMBA057","I - Pza. Italia x RP 8 - cruce Castelar: x Ruta 8 cruce Castelar Palermo",3
"349","70","57I","JNAMBA057","I - Pza. Italia x RP 8 - cruce Castelar: x Ruta 8 Palermo cruce Castelar",3
"361","70","57J","JNAMBA057","J - Pza. Italia x Cno. del Buen Ayre - Est. Moreno: x Autop. Moreno Palermo",3
"360","70","57J","JNAMBA057","J - Pza. Italia x Cno. del Buen Ayre - Est. Moreno: x Autop. Palermo Moreno",3
"347","70","57K","JNAMBA057","K - Pza. Italia x Cno. del Buen Ayre y Av. Roca - Est. Moreno: x Roca Moreno Palermo",3
"346","70","57K","JNAMBA057","K - Pza. Italia x Cno. del Buen Ayre y Av. Roca - Est. Moreno: x Roca Palermo Moreno",3
"1650","70","57L","JNAMBA057","L - Pza. Italia x Autop. 25deMayo-P. Moreno-del Oeste - Term. Ómnibus Mercedes: x colectora Mercedes Once Palermo",3
"1649","70","57L","JNAMBA057","L - Pza. Italia x Autop. 25deMayo-P. Moreno-del Oeste - Term. Ómnibus Mercedes: x colectora Palermo Once Mercedes",3
"1414","70","57M","JNAMBA057","M - Pza. Italia x Cno. del Buen Ayre - Term. Ómnibus Mercedes: Expreso Mercedes Palermo",3
"1413","70","57M","JNAMBA057","M - Pza. Italia x Cno. del Buen Ayre - Term. Ómnibus Mercedes: Expreso Palermo Mercedes",3
"352","70","57N","JNAMBA057","N - Pza. Italia x Acc. Norte - Pilar: Expreso Palermo Pilar",3
"353","70","57N","JNAMBA057","N - Pza. Italia x Acc. Norte - Pilar: Expreso Pilar Palermo",3
"356","70","57O","JNAMBA057","O - Pza. Italia x Av. Int. Cantilo y Acc. Norte - Pilar: Expreso Palermo Pilar",3
"357","70","57O","JNAMBA057","O - Pza. Italia x Av. Int. Cantilo y Acc. Norte - Pilar: Expreso Pilar Palermo",3
"1648","70","57P","JNAMBA057","P - Pza. Miserere x Autop. 25deMayo-P. Moreno-del Oeste - Term. Ómnibus Mercedes: x Autop. Mercedes Once",3
"1647","70","57P","JNAMBA057","P - Pza. Miserere x Autop. 25deMayo-P. Moreno-del Oeste - Term. Ómnibus Mercedes: x Autop. Once Mercedes",3
"363","70","57Q","JNAMBA057","Q - Pza. Miserere x Autop. 25deMayo-P. Moreno-del Oeste - Term. Ómnibus de Lujan: Expreso Luján Once",3
"362","70","57Q","JNAMBA057","Q - Pza. Miserere x Autop. 25deMayo-P. Moreno-del Oeste - Term. Ómnibus de Lujan: Expreso Once Luján",3
"365","70","57R","JNAMBA057","R - Pza. Miserere x Autop. P. Moreno-Aut del Oeste - RN 7 - Est. Moreno: Expreso Moreno - Once",3
"364","70","57R","JNAMBA057","R - Pza. Miserere x Autop. P. Moreno-Aut del Oeste - RN 7 - Est. Moreno: Expreso Once - Moreno",3
"542","84","59A","JNAMBA059","Ramal 1 - Est. BsAs x Est. La Lucila A Int. Cnel. A. Avalos y D. De Acassuso: R1 x La Lucila a Estación BsAs",3
"541","84","59A","JNAMBA059","Ramal 1 - Est. BsAs x Est. La Lucila A Int. Cnel. A. Avalos y D. De Acassuso: R1 x La Lucila a Int. Cnel. Avalos y De Acassuso",3
"1056","84","59B","JNAMBA059","Ramal 2 - Est. BsAs x Bº Golf - Int. Cnel. A. Avalos y D. De Acassuso: R2 x B° Golf a Estación BsAs",3
"1055","84","59B","JNAMBA059","Ramal 2 - Est. BsAs x Bº Golf - Int. Cnel. A. Avalos y D. De Acassuso: R2 x B° Golf a Int. Cnel. Avalos y De Acassuso",3
"1062","84","59C","JNAMBA059","Ramal 3 - Est. BsAs - Puente Saavedra: R3 - a Estación Buenos Aires",3
"1061","84","59C","JNAMBA059","Ramal 3 - Est. BsAs - Puente Saavedra: R3 - a Puente Saavedra",3
"226","84","59D","JNAMBA059","Expreso - Est. BsAs x Autop. A Int. Cnel. Amaro Avalos y D. De Acassuso: Expreso - a Estación BsAs x Autop.",3
"225","84","59D","JNAMBA059","Expreso - Est. BsAs x Autop. A Int. Cnel. Amaro Avalos y D. De Acassuso: Expreso - a Int. Cnel. Avalos y De Acassuso",3
"1716","69","60A","JNAMBA060","A - Barracas -  San Isidro: a Barracas",3
"1715","69","60A","JNAMBA060","A - Barracas -  San Isidro: a San Isidro",3
"1718","69","60B","JNAMBA060","B - Barracas x Autop. y Acc. Norte - Rincón de Milberg: a Barrancas de Belgrano",3
"1717","69","60B","JNAMBA060","B - Barracas x Autop. y Acc. Norte - Rincón de Milberg: a Rincon de Milberg",3
